Campaign_Group,Campaign_Name,Ad_Name,Date,Objective,Ad_Format,Device,Job_Function,Seniority,Company_Size,Industry,Impressions,Clicks,CTR,Conversions,Conversion_Rate,Spend,CPC,Revenue,ROAS,Leads,Lead_Form_Completion_Rate,Engagement_Rate
Back_Group,Back_To_School_2024,Marketing_Ad,2024-07-06,Conversions,Single_Image,Mobile,Marketing,VP,1001-5000,Consulting,251158,6860,2.73,470,6.85,18070.67,2.63,82194.63,4.55,470,76.44,3.44
Spring_Group,Spring_Launch_2024,IT_Ad,2024-07-06,Brand_Awareness,Single_Image,Mobile,IT,Director,5001-10000,Technology,466447,10541,2.26,897,8.51,24104.25,2.29,146422.2,6.07,897,76.97,3.45
Spring_Group,Spring_Launch_2024,HR_Ad,2024-07-06,Conversions,Single_Image,Mobile,HR,C-Level,1001-5000,Healthcare,428821,13457,3.14,716,5.32,38896.18,2.89,145100.84,3.73,716,76.33,4.3
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-07-06,Brand_Awareness,Single_Image,Desktop,Sales,Director,501-1000,Consulting,298423,6265,2.1,326,5.2,16771.72,2.68,52860.25,3.15,326,71.64,3.64
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-07-06,Brand_Awareness,Video,Desktop,Sales,Director,10001+,Marketing,635678,12609,1.98,791,6.27,30932.79,2.45,161834.97,5.23,791,68.84,3.39
New_Group,New_Year_2024,IT_Ad,2024-07-06,Conversions,Video,Mobile,IT,C-Level,5001-10000,Healthcare,523226,16062,3.07,1243,7.74,32399.22,2.02,247353.99,7.63,1243,70.4,4.07
New_Group,New_Year_2024,Sales_Ad,2024-07-06,Lead_Generation,Carousel,Mobile,Sales,Manager,10001+,Education,206478,7406,3.59,563,7.6,17244.9,2.33,92026.04,5.34,563,73.97,3.66
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-07-07,Lead_Generation,Single_Image,Mobile,Operations,Manager,10001+,Education,341978,9130,2.67,489,5.36,24353.69,2.67,80772.17,3.32,489,77.38,3.24
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-07-07,Conversions,Carousel,Mobile,Marketing,VP,5001-10000,Consulting,365142,7694,2.11,571,7.42,19888.87,2.58,123662.71,6.22,571,69.64,2.95
Black_Group,Black_Friday_2024,Sales_Ad,2024-07-07,Brand_Awareness,Single_Image,Mobile,Sales,Manager,10001+,Education,564460,18879,3.34,981,5.2,37973.52,2.01,204381.37,5.38,981,75.6,3.17
Black_Group,Black_Friday_2024,Sales_Ad,2024-07-07,Brand_Awareness,Single_Image,Desktop,Sales,Director,501-1000,Education,256389,5302,2.07,337,6.36,14370.0,2.71,58853.4,4.1,337,73.52,4.19
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-07,Lead_Generation,Sponsored_Content,Desktop,Marketing,VP,501-1000,Healthcare,257193,5662,2.2,512,9.04,12516.5,2.21,108287.01,8.65,512,76.78,3.42
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-07-07,Conversions,Video,Mobile,Sales,Director,1001-5000,Marketing,313691,7158,2.28,432,6.04,20216.44,2.82,82839.38,4.1,432,68.61,3.6
Summer_Group,Summer_Sale_2024,HR_Ad,2024-07-07,Lead_Generation,Video,Mobile,HR,Director,1001-5000,Consulting,342117,8389,2.45,543,6.47,19955.56,2.38,113683.79,5.7,543,72.15,3.13
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-07-07,Brand_Awareness,Carousel,Desktop,Finance,C-Level,1001-5000,Consulting,397838,8155,2.05,646,7.92,18378.88,2.25,111065.89,6.04,646,65.31,3.34
Back_Group,Back_To_School_2024,Marketing_Ad,2024-07-07,Lead_Generation,Carousel,Mobile,Marketing,VP,10001+,Consulting,228202,6285,2.75,556,8.85,14364.66,2.29,104643.53,7.28,556,70.36,2.93
Back_Group,Back_To_School_2024,Operations_Ad,2024-07-07,Brand_Awareness,Single_Image,Desktop,Operations,C-Level,1001-5000,Healthcare,580146,15847,2.73,965,6.09,33313.18,2.1,166978.52,5.01,965,65.63,3.51
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-07-07,Lead_Generation,Sponsored_Content,Desktop,Sales,C-Level,5001-10000,Healthcare,236864,6075,2.56,420,6.91,13404.47,2.21,80937.7,6.04,420,72.58,3.2
Spring_Group,Spring_Launch_2024,HR_Ad,2024-07-07,Conversions,Carousel,Desktop,HR,C-Level,1001-5000,Technology,661366,13263,2.01,830,6.26,35749.51,2.7,151549.74,4.24,830,72.15,3.76
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-07-07,Lead_Generation,Single_Image,Mobile,Operations,Director,501-1000,Marketing,551980,19516,3.54,1173,6.01,54667.42,2.8,228814.62,4.19,1173,74.14,3.19
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-07-07,Lead_Generation,Carousel,Desktop,Marketing,VP,10001+,Marketing,191745,6900,3.6,443,6.42,20004.35,2.9,77582.39,3.88,443,66.1,3.87
New_Group,New_Year_2024,Finance_Ad,2024-07-07,Lead_Generation,Video,Desktop,Finance,VP,501-1000,Marketing,456109,12161,2.67,848,6.97,26729.31,2.2,161910.75,6.06,848,71.62,3.52
New_Group,New_Year_2024,IT_Ad,2024-07-07,Brand_Awareness,Sponsored_Content,Desktop,IT,VP,1001-5000,Education,384664,10588,2.75,788,7.44,24355.86,2.3,130378.21,5.35,788,76.38,4.14
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-07-08,Conversions,Carousel,Mobile,HR,C-Level,5001-10000,Healthcare,515766,16496,3.2,1252,7.59,39411.35,2.39,246277.7,6.25,1252,68.93,4.26
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-07-08,Lead_Generation,Sponsored_Content,Mobile,HR,VP,501-1000,Marketing,555340,20126,3.62,1042,5.18,47974.82,2.38,186245.94,3.88,1042,73.14,4.19
Black_Group,Black_Friday_2024,Operations_Ad,2024-07-08,Conversions,Video,Desktop,Operations,VP,1001-5000,Healthcare,378474,10417,2.75,590,5.66,21241.6,2.04,97083.18,4.57,590,74.0,4.08
Black_Group,Black_Friday_2024,HR_Ad,2024-07-08,Lead_Generation,Sponsored_Content,Mobile,HR,C-Level,5001-10000,Marketing,367976,9222,2.51,521,5.65,22405.08,2.43,96501.13,4.31,521,77.63,3.92
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-07-08,Brand_Awareness,Sponsored_Content,Desktop,Finance,Director,10001+,Education,197259,4193,2.13,390,9.3,10047.47,2.4,80619.67,8.02,390,68.06,2.92
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-07-08,Conversions,Carousel,Desktop,HR,Director,501-1000,Technology,310401,6921,2.23,397,5.74,14787.93,2.14,80399.5,5.44,397,64.41,3.69
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-07-08,Lead_Generation,Sponsored_Content,Desktop,Sales,VP,5001-10000,Healthcare,672003,14937,2.22,803,5.38,42347.48,2.84,160932.64,3.8,803,66.34,4.04
Summer_Group,Summer_Sale_2024,HR_Ad,2024-07-08,Conversions,Video,Desktop,HR,C-Level,501-1000,Consulting,211679,6244,2.95,391,6.26,14355.59,2.3,73472.54,5.12,391,74.66,3.12
Back_Group,Back_To_School_2024,IT_Ad,2024-07-08,Brand_Awareness,Video,Mobile,IT,C-Level,10001+,Consulting,469526,12987,2.77,663,5.11,31209.96,2.4,111767.96,3.58,663,70.03,4.29
Back_Group,Back_To_School_2024,IT_Ad,2024-07-08,Conversions,Video,Desktop,IT,Director,10001+,Consulting,359022,7098,1.98,362,5.1,16943.84,2.39,65400.59,3.86,362,68.93,2.88
Spring_Group,Spring_Launch_2024,Marketing_Ad,2024-07-08,Lead_Generation,Carousel,Mobile,Marketing,VP,5001-10000,Education,295605,10327,3.49,747,7.23,30348.84,2.94,133696.04,4.41,747,74.09,3.94
Spring_Group,Spring_Launch_2024,Marketing_Ad,2024-07-08,Conversions,Video,Mobile,Marketing,Director,5001-10000,Technology,292984,8526,2.91,499,5.85,23577.25,2.77,81170.81,3.44,499,71.56,3.84
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-07-08,Brand_Awareness,Carousel,Desktop,Sales,Director,5001-10000,Education,293841,8702,2.96,683,7.85,20408.2,2.35,111971.18,5.49,683,66.05,3.52
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-07-08,Brand_Awareness,Sponsored_Content,Mobile,HR,Manager,10001+,Consulting,480217,14611,3.04,1025,7.02,33724.71,2.31,214943.69,6.37,1025,71.6,2.95
New_Group,New_Year_2024,Operations_Ad,2024-07-08,Lead_Generation,Video,Desktop,Operations,C-Level,1001-5000,Consulting,231744,6052,2.61,384,6.35,17199.13,2.84,63432.0,3.69,384,68.94,2.94
New_Group,New_Year_2024,Sales_Ad,2024-07-08,Conversions,Sponsored_Content,Mobile,Sales,Manager,1001-5000,Healthcare,436228,12875,2.95,849,6.59,31157.35,2.42,157325.16,5.05,849,75.09,3.14
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-07-09,Brand_Awareness,Carousel,Desktop,Finance,Director,5001-10000,Healthcare,293311,8516,2.9,636,7.47,23859.52,2.8,131576.21,5.51,636,76.58,2.99
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-07-09,Conversions,Carousel,Desktop,Marketing,C-Level,1001-5000,Technology,328460,11033,3.36,838,7.6,28582.85,2.59,172980.22,6.05,838,73.94,3.6
Black_Group,Black_Friday_2024,Operations_Ad,2024-07-09,Conversions,Sponsored_Content,Mobile,Operations,Manager,5001-10000,Consulting,412564,12337,2.99,757,6.14,26757.86,2.17,151577.14,5.66,757,70.33,3.91
Black_Group,Black_Friday_2024,HR_Ad,2024-07-09,Conversions,Carousel,Desktop,HR,C-Level,501-1000,Education,444983,15225,3.42,1092,7.17,36213.07,2.38,184217.56,5.09,1092,71.05,3.23
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-07-09,Conversions,Video,Mobile,IT,Manager,501-1000,Healthcare,290515,9179,3.16,658,7.17,18133.36,1.98,107969.55,5.95,658,71.98,4.18
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-09,Brand_Awareness,Sponsored_Content,Desktop,Marketing,C-Level,10001+,Technology,725764,17197,2.37,1454,8.45,36067.47,2.1,280087.53,7.77,1454,69.92,4.05
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-07-09,Lead_Generation,Sponsored_Content,Mobile,Operations,Manager,501-1000,Consulting,323353,7557,2.34,469,6.21,19343.6,2.56,87152.88,4.51,469,70.36,3.18
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-07-09,Lead_Generation,Video,Mobile,Sales,Manager,501-1000,Technology,370614,12037,3.25,917,7.62,32835.92,2.73,155863.17,4.75,917,70.66,3.14
Back_Group,Back_To_School_2024,HR_Ad,2024-07-09,Conversions,Single_Image,Mobile,HR,VP,1001-5000,Marketing,354417,11098,3.13,560,5.05,22093.33,1.99,121841.65,5.51,560,64.47,4.13
Back_Group,Back_To_School_2024,HR_Ad,2024-07-09,Conversions,Video,Desktop,HR,VP,1001-5000,Marketing,273691,6781,2.48,531,7.83,16880.17,2.49,101508.26,6.01,531,66.93,3.72
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-07-09,Brand_Awareness,Carousel,Mobile,Finance,VP,501-1000,Healthcare,395876,8856,2.24,588,6.64,21745.14,2.46,95880.66,4.41,588,77.39,2.94
Spring_Group,Spring_Launch_2024,IT_Ad,2024-07-09,Lead_Generation,Video,Mobile,IT,Manager,5001-10000,Marketing,732270,16686,2.28,890,5.33,35024.33,2.1,165331.0,4.72,890,72.23,4.18
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-07-09,Lead_Generation,Video,Desktop,IT,Manager,5001-10000,Education,256772,5721,2.23,290,5.07,12153.53,2.12,58204.69,4.79,290,64.15,3.08
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-07-09,Brand_Awareness,Video,Mobile,IT,Manager,10001+,Marketing,301532,6671,2.21,403,6.04,14076.83,2.11,73934.33,5.25,403,64.01,3.95
New_Group,New_Year_2024,HR_Ad,2024-07-09,Brand_Awareness,Video,Desktop,HR,Director,501-1000,Technology,294033,7574,2.58,474,6.26,20769.13,2.74,103182.47,4.97,474,69.55,3.84
New_Group,New_Year_2024,Finance_Ad,2024-07-09,Conversions,Single_Image,Mobile,Finance,C-Level,1001-5000,Healthcare,383611,10424,2.72,681,6.53,27020.91,2.59,135468.44,5.01,681,65.97,3.58
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-07-10,Lead_Generation,Carousel,Mobile,Sales,C-Level,5001-10000,Technology,443887,15561,3.51,1111,7.14,43076.11,2.77,208161.13,4.83,1111,75.74,3.87
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-07-10,Brand_Awareness,Carousel,Desktop,HR,VP,5001-10000,Healthcare,309122,8906,2.88,521,5.85,24982.33,2.81,109736.93,4.39,521,71.29,3.77
Black_Group,Black_Friday_2024,Finance_Ad,2024-07-10,Brand_Awareness,Sponsored_Content,Mobile,Finance,VP,501-1000,Healthcare,612332,16368,2.67,1194,7.29,42796.94,2.61,256234.23,5.99,1194,70.82,3.25
Black_Group,Black_Friday_2024,Operations_Ad,2024-07-10,Brand_Awareness,Video,Desktop,Operations,C-Level,1001-5000,Technology,344545,12059,3.5,683,5.66,29552.99,2.45,131389.82,4.45,683,69.4,3.82
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-10,Brand_Awareness,Sponsored_Content,Desktop,Marketing,Director,5001-10000,Healthcare,293740,7347,2.5,407,5.54,18119.49,2.47,70614.02,3.9,407,75.28,4.23
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-07-10,Conversions,Single_Image,Mobile,Operations,Director,1001-5000,Education,765178,27045,3.53,2322,8.59,77975.57,2.88,472364.53,6.06,2322,67.19,3.52
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-07-10,Lead_Generation,Sponsored_Content,Mobile,Marketing,Director,1001-5000,Education,352185,11224,3.19,740,6.59,27228.06,2.43,153847.68,5.65,740,74.55,3.41
Summer_Group,Summer_Sale_2024,IT_Ad,2024-07-10,Brand_Awareness,Sponsored_Content,Desktop,IT,Manager,5001-10000,Education,312940,10829,3.46,868,8.02,29000.33,2.68,175394.25,6.05,868,65.35,3.69
Back_Group,Back_To_School_2024,IT_Ad,2024-07-10,Brand_Awareness,Video,Mobile,IT,C-Level,5001-10000,Consulting,249065,5236,2.1,332,6.34,14013.87,2.68,59485.54,4.24,332,72.99,3.84
Back_Group,Back_To_School_2024,Finance_Ad,2024-07-10,Brand_Awareness,Single_Image,Mobile,Finance,C-Level,5001-10000,Education,219958,6367,2.89,350,5.5,17776.09,2.79,57828.74,3.25,350,73.22,3.75
Spring_Group,Spring_Launch_2024,IT_Ad,2024-07-10,Brand_Awareness,Video,Desktop,IT,VP,5001-10000,Education,322015,9134,2.84,749,8.2,24577.35,2.69,146396.7,5.96,749,65.75,3.32
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-07-10,Conversions,Sponsored_Content,Mobile,Operations,Manager,10001+,Education,249229,8185,3.28,671,8.2,20404.66,2.49,143687.97,7.04,671,72.76,3.22
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-07-10,Brand_Awareness,Carousel,Mobile,HR,VP,10001+,Consulting,251594,4933,1.96,305,6.18,10517.73,2.13,53947.62,5.13,305,73.37,3.1
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-07-10,Lead_Generation,Sponsored_Content,Desktop,Marketing,Director,1001-5000,Marketing,213018,4192,1.97,218,5.2,9289.21,2.22,44023.99,4.74,218,68.93,3.57
New_Group,New_Year_2024,HR_Ad,2024-07-10,Brand_Awareness,Sponsored_Content,Desktop,HR,Manager,5001-10000,Education,381733,13015,3.41,1021,7.84,32099.42,2.47,207723.48,6.47,1021,67.95,3.9
New_Group,New_Year_2024,Operations_Ad,2024-07-10,Brand_Awareness,Carousel,Mobile,Operations,VP,1001-5000,Education,294297,7958,2.7,735,9.24,18255.21,2.29,160024.32,8.77,735,73.77,3.43
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-07-11,Lead_Generation,Sponsored_Content,Desktop,Operations,Manager,10001+,Technology,637201,19760,3.1,1108,5.61,49283.14,2.49,238725.65,4.84,1108,67.21,3.45
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-07-11,Brand_Awareness,Single_Image,Mobile,Finance,C-Level,5001-10000,Education,333921,7407,2.22,670,9.05,14695.63,1.98,136445.45,9.28,670,64.19,3.87
Black_Group,Black_Friday_2024,IT_Ad,2024-07-11,Conversions,Sponsored_Content,Mobile,IT,Director,5001-10000,Consulting,171594,5450,3.18,504,9.25,13380.16,2.46,93816.69,7.01,504,74.54,2.94
Black_Group,Black_Friday_2024,HR_Ad,2024-07-11,Conversions,Carousel,Mobile,HR,VP,1001-5000,Education,539339,15667,2.9,875,5.58,35531.72,2.27,173273.35,4.88,875,74.5,3.0
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-11,Brand_Awareness,Carousel,Desktop,Marketing,Manager,1001-5000,Marketing,247226,6446,2.61,598,9.28,18014.78,2.79,121972.0,6.77,598,63.98,4.18
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-07-11,Lead_Generation,Single_Image,Desktop,IT,VP,1001-5000,Education,426735,14795,3.47,1219,8.24,34947.43,2.36,202918.22,5.81,1219,66.24,3.53
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-07-11,Conversions,Sponsored_Content,Desktop,Finance,Director,10001+,Technology,156246,4085,2.61,321,7.86,11016.95,2.7,58277.97,5.29,321,64.03,3.27
Summer_Group,Summer_Sale_2024,IT_Ad,2024-07-11,Lead_Generation,Video,Mobile,IT,Director,1001-5000,Education,374788,9489,2.53,508,5.35,22108.87,2.33,99464.55,4.5,508,72.73,3.5
Back_Group,Back_To_School_2024,Operations_Ad,2024-07-11,Brand_Awareness,Video,Desktop,Operations,C-Level,501-1000,Marketing,660691,22682,3.43,1676,7.39,61139.97,2.7,360062.39,5.89,1676,69.33,3.82
Back_Group,Back_To_School_2024,Finance_Ad,2024-07-11,Brand_Awareness,Carousel,Desktop,Finance,Director,501-1000,Technology,532134,17953,3.37,1334,7.43,43977.69,2.45,249948.07,5.68,1334,65.9,4.16
Spring_Group,Spring_Launch_2024,Marketing_Ad,2024-07-11,Lead_Generation,Video,Mobile,Marketing,Director,10001+,Consulting,526700,16539,3.14,1087,6.57,38053.51,2.3,177781.06,4.67,1087,65.0,3.62
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-07-11,Brand_Awareness,Video,Desktop,Operations,Manager,10001+,Consulting,399329,8492,2.13,565,6.65,18734.89,2.21,107006.91,5.71,565,68.51,4.23
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-07-11,Lead_Generation,Carousel,Desktop,Finance,Manager,1001-5000,Education,307948,6325,2.05,366,5.79,18505.1,2.93,66022.14,3.57,366,75.79,3.87
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-07-11,Conversions,Carousel,Desktop,Finance,C-Level,10001+,Healthcare,435458,14201,3.26,1298,9.14,37064.3,2.61,276954.92,7.47,1298,77.75,3.54
New_Group,New_Year_2024,Marketing_Ad,2024-07-11,Brand_Awareness,Single_Image,Desktop,Marketing,Manager,1001-5000,Marketing,365366,13065,3.58,1103,8.44,25634.54,1.96,181526.71,7.08,1103,78.08,2.9
New_Group,New_Year_2024,Finance_Ad,2024-07-11,Conversions,Sponsored_Content,Desktop,Finance,Director,10001+,Technology,333908,9466,2.83,776,8.2,21380.28,2.26,136691.52,6.39,776,68.03,3.14
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-07-12,Conversions,Sponsored_Content,Desktop,Sales,Manager,5001-10000,Consulting,393624,8839,2.25,555,6.28,25100.28,2.84,106039.12,4.22,555,70.65,3.89
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-07-12,Brand_Awareness,Video,Desktop,HR,Manager,501-1000,Technology,463133,15602,3.37,1017,6.52,41862.31,2.68,171218.48,4.09,1017,71.07,4.29
Black_Group,Black_Friday_2024,IT_Ad,2024-07-12,Brand_Awareness,Video,Desktop,IT,C-Level,1001-5000,Marketing,404948,13684,3.38,797,5.82,36204.69,2.65,150358.8,4.15,797,72.81,3.88
Black_Group,Black_Friday_2024,Marketing_Ad,2024-07-12,Brand_Awareness,Sponsored_Content,Mobile,Marketing,Manager,1001-5000,Marketing,738249,25298,3.43,1406,5.56,57726.46,2.28,235425.12,4.08,1406,77.66,4.26
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-07-12,Brand_Awareness,Single_Image,Desktop,IT,Manager,10001+,Marketing,262561,9471,3.61,815,8.61,21107.87,2.23,154953.58,7.34,815,75.25,3.76
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-12,Lead_Generation,Sponsored_Content,Mobile,Marketing,Director,10001+,Healthcare,702077,18447,2.63,1104,5.98,54037.85,2.93,220621.97,4.08,1104,75.3,3.72
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-07-12,Brand_Awareness,Video,Mobile,Marketing,Manager,501-1000,Technology,216382,6281,2.9,368,5.86,15417.43,2.45,75440.95,4.89,368,67.69,4.08
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-07-12,Conversions,Video,Desktop,Finance,Director,5001-10000,Marketing,299103,8386,2.8,783,9.34,22150.06,2.64,138549.05,6.26,783,72.93,3.1
Back_Group,Back_To_School_2024,HR_Ad,2024-07-12,Conversions,Video,Desktop,HR,VP,10001+,Healthcare,324997,11073,3.41,1010,9.12,31338.78,2.83,183591.59,5.86,1010,73.36,3.33
Back_Group,Back_To_School_2024,Sales_Ad,2024-07-12,Brand_Awareness,Sponsored_Content,Desktop,Sales,VP,1001-5000,Marketing,531226,14121,2.66,792,5.61,35356.31,2.5,166302.69,4.7,792,70.76,3.8
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-07-12,Brand_Awareness,Carousel,Desktop,Finance,Director,501-1000,Healthcare,513063,12419,2.42,1072,8.63,34016.67,2.74,204642.63,6.02,1072,76.71,3.11
Spring_Group,Spring_Launch_2024,IT_Ad,2024-07-12,Lead_Generation,Single_Image,Desktop,IT,VP,5001-10000,Marketing,408162,8303,2.03,776,9.35,19516.96,2.35,145811.41,7.47,776,69.85,3.87
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-07-12,Brand_Awareness,Carousel,Desktop,Operations,C-Level,5001-10000,Technology,366837,9370,2.55,668,7.13,23260.18,2.48,132344.95,5.69,668,65.87,3.46
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-07-12,Lead_Generation,Video,Desktop,IT,Director,5001-10000,Healthcare,386385,9531,2.47,874,9.17,24405.29,2.56,187500.94,7.68,874,74.2,3.14
New_Group,New_Year_2024,Operations_Ad,2024-07-12,Lead_Generation,Single_Image,Mobile,Operations,C-Level,1001-5000,Education,358904,9727,2.71,747,7.68,28137.28,2.89,129906.67,4.62,747,68.34,3.34
New_Group,New_Year_2024,Finance_Ad,2024-07-12,Lead_Generation,Sponsored_Content,Mobile,Finance,VP,10001+,Healthcare,300982,9801,3.26,576,5.88,22444.39,2.29,112595.06,5.02,576,70.5,2.91
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-07-13,Brand_Awareness,Sponsored_Content,Mobile,Finance,C-Level,10001+,Marketing,213247,4316,2.02,394,9.13,11703.7,2.71,74863.82,6.4,394,71.83,4.1
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-07-13,Brand_Awareness,Single_Image,Mobile,Finance,C-Level,1001-5000,Healthcare,189022,4220,2.23,347,8.22,10977.36,2.6,68426.07,6.23,347,77.24,3.45
Black_Group,Black_Friday_2024,HR_Ad,2024-07-13,Brand_Awareness,Single_Image,Desktop,HR,VP,501-1000,Consulting,590842,21073,3.57,1090,5.17,59882.03,2.84,197913.45,3.31,1090,74.39,2.88
Black_Group,Black_Friday_2024,IT_Ad,2024-07-13,Lead_Generation,Carousel,Mobile,IT,Manager,1001-5000,Marketing,704792,19759,2.8,1373,6.95,40404.53,2.04,260292.6,6.44,1373,69.11,3.53
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-07-13,Lead_Generation,Single_Image,Mobile,IT,C-Level,10001+,Healthcare,470016,11771,2.5,942,8.0,34155.89,2.9,200243.63,5.86,942,66.87,3.59
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-13,Conversions,Carousel,Desktop,Marketing,VP,501-1000,Consulting,272617,5733,2.1,502,8.76,14010.12,2.44,82566.47,5.89,502,73.02,4.3
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-07-13,Conversions,Video,Mobile,Finance,C-Level,501-1000,Consulting,216414,5344,2.47,394,7.37,13537.67,2.53,65992.66,4.87,394,66.94,3.84
Summer_Group,Summer_Sale_2024,IT_Ad,2024-07-13,Brand_Awareness,Video,Desktop,IT,VP,10001+,Technology,567064,14394,2.54,1126,7.82,42015.48,2.92,196662.73,4.68,1126,70.59,3.9
Back_Group,Back_To_School_2024,Sales_Ad,2024-07-13,Conversions,Sponsored_Content,Desktop,Sales,Director,501-1000,Healthcare,249381,5919,2.37,383,6.47,15359.16,2.59,71842.28,4.68,383,73.4,3.72
Back_Group,Back_To_School_2024,HR_Ad,2024-07-13,Lead_Generation,Sponsored_Content,Desktop,HR,C-Level,1001-5000,Marketing,421490,10965,2.6,560,5.11,29572.17,2.7,96439.92,3.26,560,77.72,3.0
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-07-13,Lead_Generation,Carousel,Desktop,Operations,VP,1001-5000,Consulting,389439,13630,3.5,1224,8.98,38196.11,2.8,266321.36,6.97,1224,68.97,3.36
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-07-13,Brand_Awareness,Single_Image,Desktop,Finance,Manager,1001-5000,Education,225384,5180,2.3,335,6.47,13467.07,2.6,60616.71,4.5,335,73.07,3.03
